id,sex,employment,married,income,digital3
68729,0,employed,1,29858,.98897362
68730,1,unemployed,1,0,.66291058
68731,1,employed,1,19816,0
68732,1,employed,1,13514,.61926633
68733,1,employed,1,5488,.74470866
68734,1,employed,1,125243,.025817553
68735,1,employed,1,7675,0
68736,1,employed,0,18700,.98222381
68737,0,employed,1,29905,0
68738,1,employed,1,272730,0
68739,0,unemployed,1,0,0
68740,1,unemployed,1,0,.76236349
68741,0,employed,1,10520,.81449318
68742,1,retired,0,15507,.20081432
68743,1,employed,1,105666,0
68744,0,employed,1,7223,.72834855
68745,1,employed,1,74026,.42877078
68746,1,retired,1,8690,0
68747,1,employed,1,15703,.18358733
68748,1,employed,1,31476,.043918215
68749,1,student,0,0,.778754
68750,0,employed,0,11490,.4274081
68751,1,employed,1,34485,.72936451
68752,0,employed,0,37812,.041555803
68753,1,employed,1,7181,0
68754,1,employed,0,31023,.64664942
68755,1,employed,1,7865,.32099372
68756,0,student,0,6835,.9872542
68757,1,employed,1,8175,.84436792
68758,0,employed,1,14899,.13004571
68759,1,employed,1,5942,0
68760,0,employed,1,5764,.23122804
68761,1,employed,0,82134,.75540763
68762,1,student,0,19747,.74965334
68763,1,employed,0,22243,0
68764,0,retired,1,6737,0
68765,0,employed,0,29227,0
68766,0,retired,0,6263,.38067374
68767,0,retired,1,3793,0
68768,1,employed,0,19932,0
68769,0,student,0,29033,.87669533
68770,1,employed,0,10890,0
68771,1,employed,1,21906,.6312167
68772,0,employed,1,22057,.57214534
68773,1,employed,1,17078,0
68774,0,student,0,3220,.39012647
68775,0,employed,1,6134,.18303616
68776,1,retired,1,8323,.20412259
68777,1,employed,0,38043,.48594368
68778,1,employed,1,15381,0
68779,0,student,0,0,.97912621
68780,1,employed,1,6441,.6650995
68781,1,employed,1,30451,.85142845
68782,1,employed,1,42072,0
68783,0,employed,0,6027,.41404009
68784,1,employed,1,13158,.88278145
68785,1,retired,0,8063,0
68786,0,retired,1,3199,0
68787,1,employed,1,9298,0
68788,0,employed,0,10934,.52110368
68789,1,employed,0,21716,.59347886
68790,1,student,0,4167,.81868839
68791,1,employed,0,14726,.61511046
68792,1,student,0,4311,0
68793,0,student,1,0,.48516417
68794,0,employed,1,7385,0
68795,0,student,0,8676,.8676821
68796,0,employed,0,11491,.50600338
68797,1,retired,1,38296,.21570742
68798,0,unemployed,0,0,.67127961
68799,1,student,0,5340,.4961361
68800,1,unemployed,1,18354,.50486618
68801,1,unemployed,1,0,.93677795
68802,0,unemployed,1,0,.62990856
68803,1,unemployed,1,0,.61637115
68804,0,employed,1,4375,.30630627
68805,1,student,0,0,.034505907
68806,1,employed,1,19790,.28548563
68807,0,student,0,3897,.82341671
68808,1,employed,1,8377,.52082849
68809,1,retired,0,4440,0
68810,1,employed,1,8909,.40220338
68811,1,employed,1,7544,.70365399
68812,1,employed,1,13746,0
68813,1,employed,0,7155,.73810536
68814,0,employed,1,11452,.66976964
68815,0,unemployed,0,0,.42222741
68816,1,student,0,4111,0
68817,1,student,0,64789,.91115248
68818,1,student,0,19226,.82386339
68819,0,employed,1,8287,.88474178
68820,0,retired,0,7452,.20877373
68821,0,employed,1,17058,.70465624
68822,0,employed,1,17192,.11032636
68823,1,student,0,21204,0
68824,1,employed,1,10462,.61942142
68825,0,student,0,7233,.86363518
68826,1,employed,1,107536,.96802962
68827,1,employed,0,21876,.93609113
68828,1,employed,0,6078,.66060007
68829,1,employed,0,7700,.27046308
68830,1,unemployed,1,9499,.78922945
68831,0,employed,1,19504,.4782891
68832,1,employed,1,7599,.7287547
68833,1,retired,1,12565,.16066036
68834,0,employed,0,14151,.098263748
68835,1,unemployed,0,0,.3117002
68836,0,employed,0,7872,.71291006
68837,1,employed,1,18400,.70380139
68838,1,employed,0,12375,.082048036
68839,0,employed,1,8298,.94243383
68840,1,employed,1,8029,0
68841,0,employed,1,5394,.55292559
68842,1,employed,1,6612,.61684883
68843,0,employed,0,10950,.75851256
68844,0,student,0,0,.93428773
68845,0,retired,1,17396,0
68846,1,retired,1,7780,0
68847,1,employed,1,6375,.45344698
68848,0,retired,1,78877,.29570848
68849,1,employed,0,14351,.60383552
68850,0,unemployed,0,8677,0
68851,1,employed,1,9284,.72229064
68852,1,student,0,0,.16633344
68853,1,retired,0,28439,0
68854,0,employed,1,8372,.29551551
68855,1,employed,1,6018,0
68856,1,student,0,0,0
68857,1,employed,1,10578,.53749955
68858,1,student,0,0,.18304889
68859,1,employed,1,13638,.47537714
68860,0,unemployed,1,15428,.044929262
68861,0,employed,1,5818,.6006012
68862,1,employed,0,10135,.71879601
68863,0,unemployed,0,0,.52109498
68864,0,retired,1,69619,0
68865,1,employed,1,16538,0
68866,1,unemployed,1,6907,.62429237
68867,0,retired,0,3026,.33472615
68868,0,employed,0,13120,.63435435
68869,1,employed,1,9509,.54899824
68870,1,employed,1,15926,0
68871,1,student,0,7971,.8775996
68872,1,employed,1,5133,.7800166
68873,1,employed,1,11451,0
68874,0,student,0,26281,.28301048
68875,0,student,0,0,.64101583
68876,1,employed,1,21242,.67110604
68877,0,unemployed,1,7387,0
68878,0,student,0,0,.9820655
68879,1,retired,1,7433,.12523364
68880,1,employed,0,7588,0
68881,1,student,0,0,.13281643
68882,1,employed,1,195786,.51871848
68883,1,employed,0,16984,.21692866
68884,1,unemployed,1,12696,.25226951
68885,1,employed,1,10280,.47016859
68886,0,employed,0,6388,.60509473
68887,0,unemployed,1,0,.85441577
68888,0,unemployed,1,0,.15308209
68889,0,unemployed,1,0,.61894822
68890,0,employed,1,9457,.1715212
68891,1,retired,1,4740,.0093538621
68892,0,student,0,4515,.64329356
68893,0,employed,0,7157,0
68894,0,employed,0,6891,.60425174
68895,0,retired,1,3569,0
68896,0,employed,1,9780,0
68897,0,retired,1,2093,.14472337
68898,0,unemployed,0,0,.60258508
68899,1,student,0,0,.35939416
68900,0,retired,1,3585,.13175389
68901,1,employed,1,33366,.32843909
68902,1,employed,1,6528,.31015575
68903,0,employed,1,4581,.53407186
68904,1,student,0,7185,.72985703
68905,1,employed,1,51271,0
68906,1,employed,1,123610,0
68907,1,employed,1,5441,.36782554
68908,1,employed,1,9506,0
68909,1,unemployed,1,0,.50918382
68910,1,employed,1,6895,.36010209
68911,0,student,0,11100,.85624546
68912,1,employed,0,13256,.48772502
68913,0,retired,1,12683,.16571981
68914,0,employed,0,9551,.21692175
68915,1,employed,1,12695,.6517787
68916,1,employed,1,6410,.52259994
68917,1,retired,1,29110,.17884015
68918,0,unemployed,0,15198,.65715224
68919,0,student,0,0,.93876606
68920,0,student,0,9214,.76959276
68921,1,employed,0,5715,.50647277
68922,1,employed,1,5972,.80440217
68923,1,retired,0,4531,0
68924,1,student,0,0,.041827284
68925,1,employed,1,11806,.69889861
68926,0,unemployed,0,0,.60337043
68927,0,student,0,0,.90478671
68928,1,employed,1,38100,.80237168
68929,0,unemployed,0,0,0
68930,0,employed,0,31950,.067337319
68931,1,employed,0,5871,.44872898
68932,1,retired,0,7852,0
68933,0,employed,1,7822,.73090225
68934,0,unemployed,0,9389,.0283488
68935,1,employed,1,19423,.4020133
68936,1,employed,1,447056,.77642649
68937,1,employed,1,12796,.73219889
68938,1,employed,0,5985,0
68939,1,student,0,11407,.85556936
68940,1,employed,0,14097,.25050408
68941,1,employed,0,5830,.61422908
68942,1,unemployed,0,18235,.85069376
68943,0,unemployed,1,0,.039127056
68944,0,employed,1,7669,.51081997
68945,1,unemployed,1,9330,0
68946,1,employed,1,6587,.62246376
68947,0,employed,1,18815,.047512285
68948,0,employed,1,36616,.73018271
68949,1,employed,0,10729,0
68950,1,employed,1,25448,.5086959
68951,1,employed,1,8643,.78755856
68952,1,student,0,0,.89028394
68953,1,student,0,8392,.33907723
68954,1,employed,1,25041,.87076932
68955,1,employed,1,7629,0
68956,0,employed,1,4575,.58217245
68957,0,employed,1,19529,.39335802
68958,0,retired,1,5087,.2120837
68959,0,retired,1,8595,.12620011
68960,0,employed,1,57051,.86824602
68961,1,student,0,23416,.11814309
68962,0,unemployed,1,101590,.39277741
68963,0,employed,0,8227,.058834843
68964,1,employed,1,18761,0
68965,0,unemployed,0,0,.90100974
68966,1,unemployed,1,32056,.853001
68967,1,employed,1,12147,0
68968,1,employed,0,6823,.56118333
68969,1,employed,0,9793,.026514389
68970,1,employed,1,10307,.76807213
68971,1,unemployed,1,0,0
68972,1,employed,1,8563,.59971976
68973,1,employed,1,145117,.89481711
68974,1,retired,1,3390,.22366615
68975,0,employed,1,39755,.61593288
68976,0,student,0,0,.90640712
68977,0,unemployed,0,0,.52416629
68978,1,student,0,0,.94075119
68979,0,employed,1,38634,0
68980,1,employed,1,25595,.99895126
68981,1,employed,0,11546,.6196661
68982,1,employed,1,6449,0
68983,1,employed,1,11356,0
68984,0,employed,0,15938,0
68985,0,employed,0,18245,.8211115
68986,1,unemployed,1,37187,.50178891
68987,1,employed,0,9844,.98038787
68988,1,student,0,18475,.92754698
68989,0,employed,0,8486,.55405331
68990,0,employed,1,11870,0
68991,1,employed,1,27138,0
68992,1,employed,1,25074,.97981578
68993,1,employed,1,14173,.7399922
68994,0,student,0,0,.9605881
68995,0,employed,0,20223,.7730853
68996,0,employed,0,10971,.57487273
68997,1,employed,1,6579,0
68998,1,retired,1,12335,.15419556
68999,0,retired,1,3696,.23261964
69000,1,unemployed,1,0,.024150737
69001,0,unemployed,1,26407,.59536123
69002,0,student,0,0,.036904696
69003,1,student,0,0,.04328955
69004,1,unemployed,0,9342,.46396855
69005,0,student,1,10729,.78646952
69006,1,employed,0,9825,.033903055
69007,0,employed,1,7678,0
69008,1,retired,0,6239,0
69009,0,employed,0,11640,.5189653
69010,0,unemployed,0,0,.55447203
69011,0,student,0,16759,.89542067
69012,1,employed,1,14314,.54623359
69013,1,employed,1,5903,.59355867
69014,1,employed,0,172750,0
69015,0,employed,1,16741,.87772453
69016,0,student,0,0,.10820884
69017,0,employed,1,5104,0
69018,0,employed,1,11678,.23083149
69019,1,employed,1,34544,.81841034
69020,1,student,0,0,.035232548
69021,0,retired,0,3176,.20780852
69022,1,employed,1,9614,.95420909
69023,0,retired,0,7469,.24808648
69024,1,employed,1,148191,.60070294
69025,1,employed,1,11703,.10928652
69026,0,student,0,33727,.87526137
69027,1,student,0,0,.38146484
69028,0,employed,1,25560,.73929244
69029,0,student,0,0,.84899884
69030,1,student,1,8753,.42098626
69031,1,employed,1,24325,.51979923
69032,1,employed,1,8224,.91084528
69033,1,student,0,0,.36211222
69034,0,retired,0,16737,0
69035,0,retired,0,6039,.13562603
69036,1,employed,1,9976,.62190711
69037,1,employed,1,11235,.56159359
69038,1,employed,1,9277,.71126139
69039,0,student,0,0,.96737015
69040,1,employed,0,93886,.97861677
69041,0,employed,1,51924,.77874613
69042,1,student,0,0,.85283363
69043,0,employed,0,9481,0
69044,0,employed,0,9789,.54983562
69045,1,student,0,0,0
69046,0,student,0,0,.93339378
69047,1,student,0,3659,.83798027
69048,0,employed,1,13511,.58483845
69049,0,retired,1,3169,.24663715
69050,1,employed,1,32301,0
69051,0,unemployed,0,0,.40771872
69052,0,employed,1,16658,.63007903
69053,1,employed,0,59663,.88405913
69054,1,employed,1,50954,0
69055,1,employed,1,12301,.49825686
69056,0,employed,1,20726,.5070231
69057,0,employed,0,8223,.55961394
69058,0,employed,1,6487,0
69059,0,employed,1,6584,.66256469
69060,1,employed,1,6375,0
69061,0,employed,1,12349,.027955731
69062,0,employed,1,7265,.82606125
69063,1,employed,1,11705,.49511978
69064,0,employed,1,6737,.98116779
69065,0,student,0,0,.87101734
69066,1,employed,0,13295,.5204432
69067,1,retired,1,17344,.22196391
69068,1,employed,0,97605,.74648559
69069,0,student,0,0,0
69070,0,retired,1,2790,.080154948
69071,1,employed,1,17399,.31017014
69072,1,student,0,0,.22106425
69073,1,employed,0,10526,.83466637
69074,1,employed,0,15413,.096209645
69075,1,student,0,0,.79426348
69076,1,employed,1,7510,.12760374
69077,1,employed,1,6837,.24342716
69078,1,employed,1,32508,.40480047
69079,1,retired,1,11197,0
69080,1,employed,1,46444,.052512407
69081,1,employed,0,11464,.23239216
69082,0,retired,1,26132,.39860708
69083,0,employed,1,5994,.55253088
69084,0,employed,1,21742,0
69085,0,student,0,0,.16929148
69086,1,employed,1,17419,.86335236
69087,0,employed,1,12353,.91339564
69088,1,employed,1,11098,.12132972
69089,0,employed,0,38007,0
69090,1,student,0,0,.8896395
69091,1,employed,1,7174,.56360686
69092,1,student,0,0,.14598618
69093,1,student,0,0,.82110155
69094,0,employed,1,6153,.25730449
69095,0,retired,0,3589,.15924901
69096,1,student,0,0,.83394361
69097,0,employed,0,26192,.70889139
69098,0,employed,1,12668,.11174172
69099,1,unemployed,1,8008,.15134671
69100,1,employed,1,20079,.59819961
69101,0,unemployed,1,0,.79886478
69102,1,employed,1,16855,.65249759
69103,1,employed,1,8973,.81499451
69104,0,employed,0,5560,.96333712
69105,1,employed,0,18079,0
69106,1,student,0,4801,.27706128
69107,1,employed,1,10826,.52355844
69108,0,employed,1,23679,.86969942
69109,0,employed,1,5649,.5490042
69110,1,employed,1,19935,.12161616
69111,1,student,1,7927,.96990955
69112,1,student,0,0,.7731204
69113,0,employed,0,21841,.41888875
69114,0,employed,0,12815,.56927907
69115,1,student,0,9138,.89834118
69116,1,unemployed,1,15328,.36829442
69117,0,employed,1,6878,.63830894
69118,1,retired,1,4453,0
69119,0,employed,1,17074,.63659012
69120,0,employed,1,8734,.68849784
69121,1,employed,1,10696,0
69122,0,employed,1,5509,.54588348
69123,0,student,0,0,.85397887
69124,0,student,0,13909,.96767849
69125,1,employed,1,7125,.83385599
69126,1,employed,0,8307,.098225929
69127,0,employed,1,8396,.3205153
69128,1,employed,1,33041,.7158072
69129,0,employed,1,16873,0
69130,0,employed,0,9510,.65983987
69131,1,employed,1,8488,.85202622
69132,1,student,1,82432,.8392992
69133,0,retired,1,1833,.014063972
69134,0,unemployed,0,13107,.0058605564
69135,0,student,1,0,.67116082
69136,1,retired,0,4806,.13189255
69137,0,employed,1,5761,.087731712
69138,1,employed,1,6298,0
69139,0,unemployed,1,8173,.30310321
69140,1,employed,0,14753,.12367741
69141,1,employed,0,69865,.33990321
69142,1,employed,1,9496,.55629742
69143,0,student,0,0,.97781885
69144,1,employed,1,10566,.77855086
69145,1,student,0,0,.35979778
69146,1,employed,1,18874,.60516071
69147,0,unemployed,0,0,.29896122
69148,1,employed,0,12736,.5965845
69149,1,employed,0,14489,.53200257
69150,1,employed,1,5985,.50059909
69151,1,student,0,13092,.27333763
69152,0,unemployed,0,9851,.52978832
69153,0,unemployed,1,0,.68371946
69154,0,unemployed,1,13136,.93316758
69155,1,employed,1,8920,0
69156,0,employed,1,9905,0
69157,0,unemployed,1,7568,.71137196
69158,0,employed,1,8423,.14921466
69159,1,employed,1,19073,0
69160,1,unemployed,1,0,.60693163
69161,1,unemployed,0,0,.10278127
69162,0,employed,1,10693,.65898508
69163,1,employed,1,12341,0
69164,1,employed,0,132414,.62227315
69165,1,employed,1,9665,0
69166,1,student,0,0,.18051672
69167,1,employed,1,14487,.57093936
69168,1,employed,1,19502,.62615073
69169,0,employed,1,6665,.74733925
69170,1,employed,1,8782,.80256265
69171,1,retired,1,6485,.091824219
69172,0,unemployed,1,0,.51138723
69173,1,employed,1,9367,.72201079
69174,0,unemployed,1,0,.50509673
69175,1,employed,1,237357,.11444002
69176,0,employed,0,8531,.063907318
69177,0,unemployed,1,0,.65625882
69178,0,employed,1,9084,.1756562
69179,1,employed,1,12406,.63511926
69180,1,retired,1,6980,.22976336
69181,1,retired,1,502,.05697035
69182,1,unemployed,1,0,.39020863
69183,0,student,0,2755,.86345112
69184,1,employed,0,6534,.14853989
69185,0,unemployed,1,0,.56342006
69186,0,unemployed,1,15726,.55708236
69187,1,employed,1,6575,.91833502
69188,1,employed,0,216406,0
69189,1,employed,0,21223,0
69190,0,unemployed,1,0,.64820969
69191,1,student,0,0,.90054542
69192,0,unemployed,1,0,.54049915
69193,0,employed,0,25623,.059799537
69194,0,student,1,28830,.95644921
69195,0,employed,1,37574,.92878264
69196,1,employed,1,12667,.88520664
69197,0,student,1,0,.90653956
69198,1,unemployed,1,16387,.69143856
69199,0,employed,1,7124,.2080878
69200,0,employed,0,35741,.64261585
69201,1,employed,1,10126,.62186641
69202,1,employed,1,11827,.31660321
69203,1,employed,1,61114,.0091753583
69204,0,employed,0,6198,0
69205,0,employed,1,5236,.82482857
69206,0,unemployed,0,7421,.56142688
69207,0,employed,1,22571,.60236913
69208,1,employed,0,18813,0
69209,1,employed,0,6831,.53577775
69210,0,unemployed,1,0,.44145215
69211,1,employed,1,12814,.57376575
69212,1,employed,0,9125,.53611517
69213,1,employed,1,39777,.50739837
69214,0,unemployed,1,0,.91348857
69215,0,employed,1,5881,.24103637
69216,1,employed,1,23706,0
69217,0,unemployed,0,8191,.52795678
69218,1,unemployed,0,0,.24448371
69219,0,unemployed,1,0,0
69220,1,employed,1,7233,.82088542
69221,1,employed,1,12286,.042053666
69222,1,unemployed,0,8407,.48938555
69223,0,employed,1,6523,0
69224,1,student,0,5309,.66315156
69225,0,employed,0,12229,.78779954
69226,0,employed,1,4787,0
69227,1,employed,0,31340,.50035846
69228,0,retired,0,9388,0
69229,0,employed,1,7768,0
69230,1,student,0,0,.25785694
69231,1,employed,0,74905,0
69232,1,unemployed,0,0,.11041364
69233,0,student,0,0,.76280785
69234,1,student,0,0,.92737168
69235,1,employed,1,34795,.76115626
69236,0,employed,1,13528,.61999434
69237,1,employed,0,5868,.85949409
69238,1,employed,1,16178,.8589974
69239,1,employed,0,14337,0
69240,0,employed,1,16668,.79597539
69241,0,employed,0,10450,.53966773
69242,0,student,0,0,.99470913
69243,0,employed,1,4299,.5930149
69244,0,employed,1,22398,0
69245,0,employed,0,7372,.30670419
69246,1,unemployed,1,8663,0
69247,0,unemployed,1,0,.28950414
69248,1,employed,1,7218,.64913982
69249,1,employed,0,11580,.66440076
69250,0,unemployed,1,6311,0
69251,1,student,0,0,.39570493
69252,0,employed,1,27509,.027866932
69253,1,retired,0,213115,.33510864
69254,1,student,0,0,.93615639
69255,1,employed,1,12604,.55034512
69256,1,student,0,12986,.83206534
69257,0,student,0,21657,.32795346
69258,0,student,0,0,.38724875
69259,1,employed,1,8941,.59398091
69260,0,unemployed,0,9488,0
69261,1,retired,0,8827,0
69262,1,unemployed,1,13703,.57946885
69263,1,employed,1,19326,.22795419
69264,0,unemployed,0,0,.69230419
69265,0,employed,0,9951,.66166192
69266,1,student,0,0,0
69267,1,employed,0,13002,.53333646
69268,0,employed,1,73076,.54517025
69269,1,employed,1,6115,0
69270,1,employed,0,25587,.19010606
69271,1,employed,0,36052,.59251487
69272,0,retired,0,5261,.23187323
69273,1,employed,1,10046,.95638329
